Unnamed: 0,Index,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received,avg val received,min val sent,max val sent,avg val sent,min value sent to contract,max val sent to contract,avg value sent to contract,total transactions (including tnx to create contract,total Ether sent,total ether received,total ether sent contracts,total ether balance,Total ERC20 tnxs,ERC20 total Ether received,ERC20 total ether sent,ERC20 total Ether sent contract,ERC20 uniq sent addr,ERC20 uniq rec addr,ERC20 uniq sent addr.1,ERC20 uniq rec contract addr,ERC20 min val rec,ERC20 max val rec,ERC20 avg val rec,ERC20 min val sent,ERC20 max val sent,ERC20 avg val sent,ERC20 uniq sent token name,ERC20 uniq rec token name,Total_Transactions
0.7777507348932651,0.7608717022784197,0,0.6345914417145503,0.0,0.6812683070326383,0.4860001779968491,0.35279251707865,0.0,0.35279251707865,0.4860001779968491,0.694786511508806,0.694786511508806,0.694786511508806,0.44691577271339034,0.6766535699648676,0.653341839324841,0.0,0.0,0.0,0.5143212870569726,0.6947860157469234,0.694786511508806,0.0,0.0015491863733869743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8387926950754991
0.777177161309289,0.7588809328950753,0,0.0,0.7487759054866799,0.8220902864830525,0.0,0.7188493097723176,0.35279251707865,0.5496051325127768,0.0,0.0,0.6606575874985374,0.3833385189007451,0.0,0.0,0.0,0.0,0.0,0.0,0.7189627891544927,0.0,0.7247011823292511,0.0,0.7247011823292511,0.44123008568346517,0.7418194228315346,0.0,0.0,0.0,0.44123008568346517,0.0,0.44123008568346517,0.5841984897841684,0.7414811608770834,0.7259100662981713,0.0,0.0,0.0,0.0,0.44123008568346517,0.7188493097723176
0.7819653610878855,0.7719609812668067,0,0.7756720711223406,0.7858262625828989,0.8141896166198332,0.5871908758202614,0.5496051325127768,0.0,0.4860001779968491,0.5871908758202614,0.009804238028556428,0.18773694735509946,0.0667460860273319,0.0,0.11059182558352623,0.04152439928096835,0.0,0.0,0.0,0.6161216046825283,0.24336671378396185,0.24596542830536514,0.0,0.00863017132546159,0.6226511014835565,0.7874784886142394,0.6964645355114115,0.0,0.5343829898349378,0.571637330557974,0.0,0.5496051325127768,0.01768644615304796,0.7873165713844147,0.7444902781235198,0.06912613561401368,0.6895093128646133,0.6315074904433136,0.5343829898349378,0.5496051325127768,1.1367960083330382
0.7817281693834662,0.7714477221668721,0,0.7092454295675641,0.23649041103709578,0.7275781217255409,0.44123008568346517,0.44123008568346517,0.0,0.44123008568346517,0.44123008568346517,0.645214055516564,0.6837815066317452,0.6701962360487171,0.2569221107400786,0.6946261850575532,0.6701958552937933,0.0,0.0,0.0,0.5143212870569726,0.6947861975273991,0.694786511508806,0.0,0.0009822847521169628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8824601713669303
0.7836851392745243,0.7754315250410666,0,0.5074429410861862,0.26230125415082217,0.6000259746022912,0.4860001779968491,0.44123008568346517,0.0,0.44123008568346517,0.4860001779968491,0.7311473599056276,0.7608858150206477,0.7519050248094737,0.019233175342220167,0.7603886779539631,0.7437248908874543,0.0,0.0,0.0,0.5343829898349378,0.7645520086628464,0.7645520207987866,0.0,0.0014109173007014627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9272302636803142
0.7530745881510997,0.7530926339205732,0,0.552875690397157,0.7901244582389987,0.8068640941652323,0.5143212870569726,0.5143212870569726,0.0,0.44123008568346517,0.5143212870569726,0.40613986450999684,0.5617012295157272,0.5275573029726616,0.4061026986309633,0.5616957386760341,0.5275485088123167,0.0,0.0,0.0,0.571637330557974,0.6241270799781317,0.6241324108474023,0.0,0.0018259117005288642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.028642574113945
0.7318368788967712,0.7318968035295922,0,0.59398371501649,0.7658725596827082,0.8284342281659477,0.7125577202086669,0.7127089022209008,0.0,0.4860001779968491,0.35279251707865,0.01187471258961765,0.3534432580989434,0.10892674961272523,0.043259208529327915,0.35337090103879853,0.10845826673678922,0.0,0.0,0.0,0.7304048283814875,0.6399418174148415,0.6404695891415612,0.0,0.1801704581836139,0.35279251707865,9.999999999979999e-13,0.0,0.0,0.0,0.35279251707865,0.0,0.35279251707865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35279251707865,1.4252666224295676
0.7808803246494147,0.7695304856532408,0,0.5084677939587651,0.06148468174475909,0.595863158787334,0.4860001779968491,0.44123008568346517,0.0,0.44123008568346517,0.4860001779968491,0.7497228549500721,0.7538303033470399,0.7519050248094737,0.5811281874989831,0.7602442571352478,0.7437248908874543,0.0,0.0,0.0,0.5343829898349378,0.7645520086628464,0.7645520207987866,0.0,0.0014109173007014627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9272302636803142
0.785388161347714,0.6791432659055908,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35279251707865,0.6056355933196019,0.0,0.0,0.0,0.35279251707865,0.0,0.35279251707865,0.6056355933196019,0.6056355933196019,0.6056355933196019,0.0,0.0,0.0,0.0,0.35279251707865,0.0
0.7885048682388189,0.7649078839218331,1,0.0,0.7374509119049393,0.7536026759108639,0.35279251707865,0.44123008568346517,0.0,0.44123008568346517,0.35279251707865,0.08354042635160354,0.4860001779968491,0.4102685307972306,0.4893571962671219,0.4893571962671219,0.4893571962671219,0.0,0.0,0.0,0.4860001779968491,0.4893571962671219,0.4893717442763574,0.0,0.00044061140928479235,0.35279251707865,0.6056355933196019,0.0,0.0,0.0,0.35279251707865,0.0,0.35279251707865,0.6056355933196019,0.6056355933196019,0.6056355933196019,0.0,0.0,0.0,0.0,0.35279251707865,0.7940226027621151
0.7755569056570975,0.7520691005989013,0,0.801627348152855,0.8000104911708357,0.8262204765989442,0.5496051325127768,0.5496051325127768,0.0,0.4860001779968491,0.35279251707865,0.48596570620266516,0.5881842029977626,0.5496465284391856,0.023337168413000074,0.6130031119587405,0.5496430462757227,0.0,0.0,0.0,0.5989937658314456,0.6562946680493016,0.6562965357852922,0.0,0.0015491863733869743,0.35279251707865,0.633527410773468,0.0,0.0,0.0,0.35279251707865,0.0,0.35279251707865,0.633527410773468,0.633527410773468,0.633527410773468,0.0,0.0,0.0,0.0,0.35279251707865,1.0992102650255535
0.7816966873297553,0.7713788817759935,0,0.7742865431765206,0.7544001032448509,0.8146585319431707,0.6375399955160673,0.5143212870569726,0.0,0.44123008568346517,0.5143212870569726,0.006314325177030239,0.11622327676670481,0.041997353040389054,0.0,0.019233175342220167,0.005816605216652488,0.0,0.0,0.0,0.644951443477734,0.11062626619701468,0.1350246324880782,0.0,0.038787381390693376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1518612825730399
0.7696391880548595,0.7696452024486737,0,0.7805397734320078,0.7592086759529478,0.8315084560125522,0.6734908190761342,0.7127089022209008,0.0,0.35279251707865,0.4860001779968491,0.08500222380321092,0.519077067373422,0.32719115290229467,0.0,0.6900390148297293,0.47785984114082763,0.0,0.0,0.0,0.7197406601624384,0.7074143689723048,0.7074209160382698,0.0,0.032251135591481066,0.4860001779968491,0.7647012266726149,0.7647007509051793,0.0,0.35279251707865,0.44123008568346517,0.0,0.44123008568346517,0.05043567755792782,0.7647007509051793,0.7520737631603857,0.7647007509051793,0.7647007509051793,0.7647007509051793,0.35279251707865,0.44123008568346517,1.386199721297035
0.7859296782662045,0.730725245460503,1,0.0,0.7088684514426867,0.8285134306351166,0.35279251707865,0.6226511014835565,0.0,0.6226511014835565,0.35279251707865,0.0,0.5702716871533362,0.43040691650950996,0.6522739350173027,0.6522739350173027,0.6522739350173027,0.0,0.0,0.0,0.6255609474815195,0.6522739344209048,0.6522751014429838,0.0,0.0008595201185210811,0.5343829898349378,0.6945741200309028,0.0,0.0,0.0,0.5143212870569726,0.0,0.5343829898349378,0.0,0.6941403698742133,0.6284485811620167,0.0,0.0,0.0,0.0,0.5343829898349378,0.9754436185622065
0.7773109886481265,0.7593610591597116,0,0.802517908953226,0.7991174693577953,0.8302165537038463,0.5496051325127768,0.6083877907186052,0.0,0.35279251707865,0.44123008568346517,0.22500893794785376,0.6482046451420462,0.5800996824788706,0.28596782371891005,0.6282723810177272,0.5935723125391769,0.0,0.0,0.0,0.6282723810177272,0.6803254949544135,0.7017529584059091,0.0,0.6767997138217267,0.639539204066679,0.8052376155645997,0.0,0.0,0.0,0.6226511014835565,0.0,0.6375399955160673,0.0,0.7978691985156254,0.7596713097823514,0.0,0.0,0.0,0.0,0.6375399955160673,1.157992923231382
0.7242406503545855,0.7243283970788534,0,0.35680308121901555,0.7917845476479873,0.8221770108034768,0.6161216046825283,0.6161216046825283,0.0,0.6083877907186052,0.35279251707865,0.0010478000045524175,0.530825458454378,0.4219710821468766,0.0006292072820033126,0.5308177913412776,0.4219065255922216,0.0,0.0,0.0,0.6510797546220851,0.6436556516701961,0.6436805746148364,0.0,0.01395736483688403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2322432093650566
0.7832668652592152,0.7746241832058982,0,0.5424676165905093,0.7974786604647598,0.8340494706234958,0.6607625402758197,0.6607625402758197,0.0,0.5143212870569726,0.44123008568346517,0.04214106966521222,0.5715465099499508,0.4267197345373773,0.04156398894523569,0.5715426920819002,0.4266446946957577,0.0,0.0,0.0,0.6870379087810792,0.6827755243541991,0.6827974636607806,0.0,0.040296272563613095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3215250805516394
0.7809448329615707,0.7696812347338209,0,0.5540095583238441,0.7672517089423078,0.8126335874498986,0.63080817038301,0.6510797546220851,0.0,0.5989937658314456,0.35279251707865,0.009804238028556428,0.707485234810266,0.5918217422197919,0.08286762299745436,0.707484901789947,0.61731841943809,0.0,0.0,0.0,0.6720712522184821,0.728804118073089,0.7288061681956081,0.0,0.02763921866769013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.281887925005095
0.7817160702388376,0.7714212857149818,0,0.5635229970613046,0.7736421288291456,0.8205619843652654,0.6681970379894456,0.6681970379894456,0.0,0.5934578873666095,0.44123008568346517,0.0034756843402611918,0.6083877907186052,0.5644904179682239,0.0,0.6083862957961872,0.564471044387008,0.0,0.0,0.0,0.69313957366851,0.7291724304525623,0.7291786036927347,0.0,0.07624041133771192,0.44123008568346517,0.1714478549243304,0.1714478503969991,0.0,0.35279251707865,0.35279251707865,0.0,0.35279251707865,0.17144798621689003,0.17144798621689003,0.17144798621689003,0.17144798621689003,0.17144798621689003,0.17144798621689003,0.35279251707865,0.35279251707865,1.3363940759788913
0.7559743252514608,0.7559893819752608,0,0.0,0.0,0.6478896319819588,0.35279251707865,0.35279251707865,0.0,0.35279251707865,0.35279251707865,0.23739679672436234,0.23739679672436234,0.23739679672436234,0.23724066033442673,0.23724066033442673,0.23724066033442673,0.0,0.0,0.0,0.44123008568346517,0.23724071302487854,0.23739684936401118,0.0,0.0005034925221425636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7055850341573
0.7642487280799247,0.764257481006729,0,0.0,0.7640297069134642,0.8242870697480457,0.0,0.7024255802729014,0.35279251707865,0.44123008568346517,0.0,0.0,0.33656984824939823,0.20282818533520283,0.0,0.0,0.0,0.0,0.0,0.0,0.7026589523465382,0.0,0.6636137462901921,0.0,0.6636137462901921,0.44123008568346517,0.3106362106358847,0.0,0.0,0.0,0.44123008568346517,0.0,0.44123008568346517,0.13423400659124068,0.27122088135644434,0.21605975220817872,0.0,0.0,0.0,0.0,0.44123008568346517,0.7024255802729014
0.7565220742950716,0.7565366172807128,0,0.0,0.7666025545409147,0.8274958476572979,0.0,0.7085883859012747,0.35279251707865,0.5343829898349378,0.0,0.0,0.3563277751943351,0.3368302805483868,0.0,0.0,0.0,0.0,0.0,0.0,0.7087683061191127,0.0,0.7051897392570667,0.0,0.7051897392570667,0.44123008568346517,0.1714805298783764,0.0,0.0,0.0,0.44123008568346517,0.0,0.44123008568346517,0.08761738975930138,0.11636603287630977,0.10247934129601045,0.0,0.0,0.0,0.0,0.44123008568346517,0.7085883859012747
0.7807764226364011,0.7692858690883444,0,0.7755163255894439,0.7905012468574791,0.8306641473810216,0.4860001779968491,0.6656118611656676,0.0,0.4860001779968491,0.4860001779968491,0.0098071217979536,0.5496051325127768,0.314214737130832,0.5377440926381879,0.6195348577341651,0.595387892039127,0.0,0.0,0.0,0.6681970379894456,0.6537850877727526,0.653790812867547,0.0,0.004379107543771027,0.5871908758202614,0.7686741172218261,0.0,0.0,0.0,0.571637330557974,0.0,0.5871908758202614,0.0,0.7594817899598527,0.7214880863479679,0.0,0.0,0.0,0.0,0.5871908758202614,1.1516120391625166
0.7851796033139382,0.7781569394576666,0,0.7851943194826398,0.7843245287544809,0.8266614859348641,0.639539204066679,0.6255609474815195,0.0,0.6161216046825283,0.6083877907186052,0.08578280467447053,0.6320044261087534,0.4795825685548007,0.0,0.5637603116616935,0.4492556472019907,0.0,0.0,0.0,0.664699894291389,0.6724868483924291,0.6725068359075957,0.0,0.026421605581591685,0.6124288945957818,0.7627450115210084,0.7366771537717798,0.0,0.35279251707865,0.5800052903735844,0.0,0.5934578873666095,0.0,0.7495583824304937,0.7094537832697809,0.2569221107400786,0.7238010128587442,0.7003341185798334,0.44123008568346517,0.5934578873666095,1.2651001515481983
0.7613365340041968,0.7613471757290948,0,0.0,0.7650504111156516,0.8264657789133637,0.0,0.7078543619584816,0.35279251707865,0.5143212870569726,0.0,0.0,0.639539204066679,0.33108270299411974,0.0,0.0,0.0,0.0,0.0,0.0,0.708040061166058,0.0,0.7031878408863518,0.0,0.7031878408863518,0.5496051325127768,0.6344089115637724,0.0,0.0,0.0,0.5343829898349378,0.0,0.5343829898349378,0.0,0.6236391719883952,0.5083748124570713,0.0,0.0,0.0,0.0,0.5343829898349378,0.7078543619584816
0.7861207290902399,0.7367782301243992,1,0.7675414344568404,0.740338467342998,0.7952939788265874,0.5143212870569726,0.5989937658314456,0.0,0.5989937658314456,0.5143212870569726,1.999992000034666e-06,0.35279251707865,0.21589801404569253,0.014441553316405205,0.5143212870569726,0.36571889334669466,0.0,0.0,0.0,0.6161216046825283,0.523123824255053,0.5233763678380638,0.0,0.012023841717537754,0.35279251707865,0.3914141141763076,0.0,0.0,0.0,0.35279251707865,0.0,0.35279251707865,0.3914141141763076,0.3914141141763076,0.3914141141763076,0.0,0.0,0.0,0.0,0.35279251707865,1.1133150528884181
0.7798262750535636,0.7669360025976072,0,0.8067500736932052,0.7928365130447569,0.821453856344498,0.4860001779968491,0.5143212870569726,0.0,0.5143212870569726,0.35279251707865,0.0065910538995625914,0.5343757391023027,0.40045846252360184,0.03958732047129192,0.5339426438628162,0.43593062507209107,0.0,0.0,0.0,0.5617012295157272,0.5459526644371909,0.5459649804210609,0.0,0.0008595201185210811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0003214650538217
0.7625626197447917,0.7625724270437902,0,0.44636305819015654,0.8184036909392121,0.8309190624490798,0.571637330557974,0.5143212870569726,0.0,0.4860001779968491,0.4860001779968491,0.019702572929250373,0.030238263521995462,0.023859480563808384,0.0,0.03775402612588823,0.011433937330543376,0.0,0.0,0.0,0.5989937658314456,0.07902016433788028,0.08367984134151182,0.0,0.0065071861227037646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0859586176149465
0.7842071159412373,0.7764101864076262,0,0.0,0.7880634478213364,0.8264654044136537,0.0,0.6537774330630485,0.35279251707865,0.5143212870569726,0.0,0.0,0.3530007288440837,0.3083545445342565,0.0,0.0,0.0,0.0,0.0,0.0,0.6550492863214452,0.0,0.6388258685279506,0.0,0.6388258685279506,0.44123008568346517,0.1907121698392402,0.0,0.0,0.0,0.44123008568346517,0.0,0.44123008568346517,0.0,0.19071203418713142,0.11636123595438486,0.0,0.0,0.0,0.0,0.44123008568346517,0.6537774330630485
0.7802627759214518,0.7680420527986856,0,0.4893717442763574,0.8103657049974261,0.8174407796933719,0.44123008568346517,0.44123008568346517,0.0,0.44123008568346517,0.44123008568346517,0.11172622387724382,0.18278107905349028,0.1504850241526926,0.0,0.0,0.0,0.0,0.0,0.0,0.5143212870569726,0.0,0.2350368069657347,0.0,0.2350368069657347,0.6161216046825283,0.7349129377655127,0.4409891999921634,0.0,0.35279251707865,0.6039359308784116,0.0,0.6124288945957818,0.0,0.72976136331458,0.6476991851528485,0.4409891999921634,0.4409891999921634,0.4409891999921634,0.35279251707865,0.6124288945957818,0.8824601713669303
0.7830272623330097,0.7741517701049592,0,0.0,0.0,0.6493817394762275,0.35279251707865,0.35279251707865,0.0,0.35279251707865,0.35279251707865,0.20012854644657152,0.20012854644657152,0.20012854644657152,0.19988889053795522,0.19988889053795522,0.19988889053795522,0.0,0.0,0.0,0.44123008568346517,0.19988889053795522,0.20012854644657152,0.0,0.0006192322313160291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7055850341573
0.7727950869706343,0.7305336276903044,0,0.5291691445308756,0.7814923025089834,0.8321814548094449,0.6963335605465437,0.6963335605465437,0.0,0.5496051325127768,0.35279251707865,0.14398190681596634,0.5943886928923596,0.3570102378139752,0.1437622365016193,0.5943862733413449,0.3569551012061307,0.0,0.0,0.0,0.7165708071933917,0.6973058137354397,0.6973186662194784,0.0,0.04090357111228232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3926671210930874
0.7611329030942453,0.7611436892068135,0,0.6349234067531022,0.0,0.6814948166840666,0.4860001779968491,0.35279251707865,0.0,0.35279251707865,0.4860001779968491,0.694786511508806,0.694786511508806,0.694786511508806,0.47943925331708265,0.6773342913434784,0.653341839324841,0.0,0.0,0.0,0.5143212870569726,0.6947860157469234,0.694786511508806,0.0,0.0015491863733869743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8387926950754991
0.7819724791363898,0.7719762394747145,0,0.7432990346588507,0.8176118653651733,0.835991333653982,0.6124288945957818,0.571637330557974,0.0,0.571637330557974,0.5871908758202614,0.04739242756733232,0.43097321296991814,0.3101794335653381,0.0007069990074321025,0.4246315545479954,0.22392011588019137,0.0,0.0,0.0,0.6354268000766977,0.5477899254782423,0.5478772581788097,0.0,0.006221737162900961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1840662251537557
